#pid	label	UserInfo_FollowCount	UserInfo_FollowedCount	UserInfo_FollowFollowedRatio	UserInfo_RegTime	UserInfo_HasMobile	UserInfo_HasBirth	UserInfo_HasSex	UserInfo_IsMale	UserInfo_IsFemale	UserInfo_IsGroupOwner	UserInfo_MaxLevel	UserInfo_FourmNum	UserInfo_LevelMean	UserInfo_LevelVar	UserInfo_NowLevel	UserInfo_UnamePattern0	UserInfo_UnamePattern1	UserInfo_UnamePattern2	UserInfo_UnameIsEnNum	UserInfo_IsQQName	ForumInfo_ForumInfo	ForumInfo_Level2Info	ForumInfo_Level1Info	ForumInfo_RankInfo	ForumInfo_RankMean	ForumInfo_RankVar	ForumInfo_NowRank	ForumInfo_FormTitleMatchRatio	ForumInfo_Level1Name0	ForumInfo_Level1Name1	ForumInfo_Level1Name2	ForumInfo_Level1Name3	ForumInfo_Level1Name4	ForumInfo_Level1Name5	ForumInfo_Level1Name6	ForumInfo_Level1Name7	ForumInfo_Level1Name8	ForumInfo_Level1Name9	ForumInfo_Level1Name10	ForumInfo_Level1Name11	ForumInfo_Level1Name12	ForumInfo_Level1Name13	ForumInfo_Level1Name14	ForumInfo_Level1Name15	ForumInfo_Level1Name16	ForumInfo_Level1Name17	ForumInfo_Level1Name18	ForumInfo_Level1Name19	ForumInfo_Level1Name20	ForumInfo_Level1Name21	ForumInfo_Level1Name22	ForumInfo_Level1Name23	ForumInfo_Level1Name24	ForumInfo_Level1Name25	ForumInfo_Level1Name26	ForumInfo_Level1Name27	ForumInfo_Level1Name28	ContentSim_AvgSimByThread1	ContentSim_AvgSimByForum	ContentSim_AvgSimByThread2	ContentSim_Top2ContentsSim	TitleSim_AvgSimByThread	TitleSim_AvgSimByForum	TitleSim_Top2TitleSim	RepeatString_TextLengthMean	RepeatString_TextLengthVar	RepeatString_TextCnLengthMean	RepeatString_TextCnLengthVar	RepeatString_NowLength	RepeatString_NowCnLength	RepeatString_NowCnRatio	RepeatString_CnRatio	RepeatString_ThreadTextLengthMean	RepeatString_ThreadTextLengthVar	RepeatString_ReplyTextLengthMean	RepeatString_ReplyTextLengthVar	UrlWeight_NowUrlScore	UrlWeight_NowHasVideo	UrlWeight_NowHasEmail	UrlWeight_NowHasPic	UrlWeight_UrlScoreAvg	UrlWeight_UrlScoreAvgMultTextLength	UrlWeight_UrlScoreMin	UrlWeight_UrlScoreMax	UrlWeight_UrlRatio	UrlWeight_PicRatio	UrlWeight_PicRatioMultTextLength	UrlWeight_EmailRatio	UrlWeight_VideoRatio	UrlWeight_VideoRatioMultTextLength	UrlWeight_AnyRatio	UrlWeight_AnyRatioMultTextLength	UrlWeight_UniqueUrlRatio	UrlWeight_UniquePicRatio	UrlWeight_UniqueVideoRatio	NumberWeight_NumRatio	NumberWeight_UniqueNumRatio	NumberWeight_DeformNumRatio	UnusualChar_	UnusualCn_UnusualCnPostsRatio	UnusualCn_UnusualCnRatio	DictMatch_WhiteTitleRatio	DictMatch_NowBlackTitleCount	DictMatch_NowGrayTitleCount	DictMatch_NowBlackTitleCount2	DictMatch_NowGrayTitleCount2	DictMatch_NowBlackContentCount	DictMatch_NowGrayContentCount	DictMatch_NowBlackContentCount2	DictMatch_NowGrayContentCount2	DictMatch_BlackTitleRatio	DictMatch_GrayTitleRatio	DictMatch_BlackTitleRatio2	DictMatch_GrayTitleRatio2	DictMatch_BlackContentPerPost	DictMatch_GrayContentPerPost	DictMatch_BlackContentPerPost2	DictMatch_GrayContentPerPost2	DictMatch_TitleModifyRatio	DictMatch_ContentModifyRatio	LanguageModel_NowLmScore	LanguageModel_NowFirstLmScore	LanguageModel_NowLastLmScore	LanguageModel_LmScoreAvg	LanguageModel_FirstLmScoreAvg	LanguageModel_LastLmScoreAvg	LanguageModel_BadLmScoreAvg	LanguageModel_BadFirstLmScoreAvg	LanguageModel_BadLastLmScoreAvg	LTrate_TrateNum	LTrate_NowTrateScore	LTrate_NowThreadTrateScore	LTrate_NowReplyTrateScore	LTrate_TrateMean	LTrate_TrateVar	LTrate_ThreadTrateMean	LTrate_ThreadTrateVar	LTrate_ReplyTrateMean	LTrate_ReplyTrateVar	LTrate_Bukets0	LTrate_Bukets1	LTrate_Bukets2	LTrate_Bukets3	LTrate_TBukets0	LTrate_TBukets1	LTrate_TBukets2	LTrate_TBukets3	LTrate_PBukets0	LTrate_PBukets1	LTrate_PBukets2	LTrate_PBukets3	LTrate_TrateMean2	LTrate_TrateMean3	LTrate_TrateMean4	LTrate_TrateMean5	IPInfo_RecentLocs	IPInfo_RecentIps	IPInfo_RecentIpPrefix3	IPInfo_RecentIpPrefix2	IPInfo_RecentIpPrefix1	IPInfo_LocChanges	IPInfo_IpChanges	IPInfo_IpPrefix3Changes	IPInfo_IpPrefix2Changes	IPInfo_IpPrefix1Changes	IPInfo_ForeignIpRatio	MultiReplyTo_MultiReplyTo0	PostReplyRate_ThreadRatio	PostReplyRate_PostsNum	PostReplyRate_ThreadNum	PostReplyRate_UniqeThreadNum	PostReplyRate_UniqeThreadRatio	Time_TimeSpan0	Time_TimeSpan1	Time_TimeSpan2	Time_TimeSpan3	Time_TimeSpan4	Time_TimeSpanAvg	Time_TimeSpanVar	Time_HoursCovered	Time_NowTimeBin	Time_Bins0	Time_Bins1	Time_Bins2	Time_Bins3	Time_Bins4	Time_Bins5	DH_DH0	DH_DH1	DH_DH2	DH_DH3	DH_DH4	Sundry_PostType	Sundry_HistorySize	Sundry_PostsNumLast_1440_Minutes
_47208321004	1	0	0	0	2.56495	1	0	0	0	0	0	0	6	0	0	0	2	0	0	1	0	0	0	0	0	2.3979	0	2.3979	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40714	0.394368	0	0.26506	0.203597	0	0	4.71465	4.87132	4.53401	4.64892	780	626	0.802817	0.96839	6.66185	0	4.32597	4.95611	4.4	0	0	0	4.4	29.3122	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.042328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.34408	2.44245	2.53949	2.54832	2.54832	2.54832	2.59237	2.7019	2.63994	6	-0.2	-0.2	0	-1.6	0.91696	-0.2	0	-1.88	0.5582	0	1	0	0	0	1	0	0	0	1	0	0	-0.96	-1.02	-1.445	-1.676	1	1	1	1	1	1	1	1	1	1	0	0.0166003	0.166667	6	1	5	5	0	0	0	0	0	2.5	5.75	0.333333	0	0.333333	0	0	0	0.666667	0	0	0	0	0	1	1	6	6
_47210165531	1	0	0	0	2.63906	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	7.62803	0	7.62803	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68888	0	3.3673	0	39	28	0.725	0.931416	6.52356	0	0	0	4.4	0	0	1	4.4	28.7037	4.4	4.4	0	0.166667	1.08726	0	0	0	0.166667	1.08726	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0	0	0	1	1	2.75012	2.95547	2.9207	2.75012	2.75012	2.75012	2.75012	2.95547	2.9207	1	2.08	2.08	0	2.08	0	2.08	0	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	-0.46	-1.30667	-1.73	-1.984	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	4	0	0	0	0	1	0	0	0	0	0	1	1	1	1
_47210999959	1	0	0	0	3.13549	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	9.00553	0	9.00553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7185	0	4.77912	0	111	118	1.0625	1.0106	6.06379	0	0	0	5.255	0	0	1	4.4	26.6807	4.4	6.11	0.166667	0.166667	1.01063	0	0	0	0.166667	1.01063	1	1	1	0	1	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.25874	3.33937	2.1986	2.25874	2.25874	2.25874	2.25874	3.33937	2.1986	1	1	1	0	1	0	1	0	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	-1	-1.66667	-2	-2.2	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	4	0	0	0	0	1	0	0	0	0	0	1	1	1	1
_47211834164	1	2.48491	1.60944	0.875469	3.95124	0	0	0	0	0	0	7	10	6.3	4.9	7	1	1	1	0	1	0.325083	0.325083	0.325083	0.325083	3.31931	15.3728	2.07944	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429309	0.429309	0.1	1	0.105993	0.0588235	0	3.80479	0.118725	3.66388	0.136862	31	26	0.84375	0.970674	4.99721	0	4.11185	0.201978	4.95	0	0	0	4.4	21.9877	4.4	5.5	0.3	0	0	0	0	0	0	0	0.333333	1	1	0	1	0	0.315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208126	0	0.208126	0	1	1	2.60682	2.84239	2.96568	2.53587	2.53587	2.53587	2.8631	3.06348	3.09061	10	-0.94	-0.94	0	-1.294	0.129071	-0.94	0	-1.3825	0.121193	0	1	0	0	0	1	0	0	0	1	0	0	-0.79	-1.05333	-1.14	-1.184	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.2	10	2	3	1.5	0	0	0	0	0	2.5	5.75	0.2	4	0	0	0	0	1	0	0	0	0	0	1	1	10	10
_47211923786	1	0	0	0	3.13549	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0.693147	0.693147	0.693147	0.693147	5.03261	2.42346	6.1334	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45614	0.45614	0.5	0.912281	0.158537	0.158537	0.95122	4.77341	0.00602965	4.71526	0.0129704	111	102	0.919643	0.989929	6.03759	0.00113964	0	0	5.255	0	0	1	4.4	26.5654	4.4	6.11	0.333333	0.333333	2.01253	0	0	0	0.333333	2.01253	0.75	1	1	0	1	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.2548	3.24653	2.1986	2.26116	2.26116	2.26116	2.26116	3.36265	2.30562	2	1.04	1.04	0	1.14	0.02	1.14	0.02	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	1.14	-0.24	-0.93	-1.344	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	2	2	2	1	0	0	0	0	0	2.5	5.75	0.5	2	0	0	0.5	0	0.5	0	0	0	0	0	0.386331	1	2	2
_47213698535	1	3.66356	3.09104	0.572519	4.7362	1	0	1	1	0	2	10	4	10	0	10	1	1	1	0	0	0	0	0	0	8.27919	0	8.27919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.114516	0.114516	0	0.258065	0.135483	0	0	3.53739	1.25888	3.41687	0.896301	172	116	0.676301	0.973438	5.15329	0	3.02655	0.16129	4.4	0	0	0	4.4	22.6745	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0461538	0	0	0	0	0	0	0.00578035	0	0.00578035	0	0	0	0	0	0.220391	0	0.220391	1	1	2.4171	3.23706	2.72085	2.3412	2.3412	2.3412	2.3412	2.48134	2.46528	4	1.1	1.1	0	-0.795	1.6073	1.1	0	-1.42667	0.0169333	0	0.75	0.25	0	0	0	1	0	0	1	0	0	-0.1	-0.586667	-0.795	-1.236	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	4	1	4	4	0	0	0	0	0	2.5	5.75	0.5	5	0	0	0	0	0.25	0.75	0	0	0	0	1	1	4	4
_47214028412	1	0	0	0	0	1	0	0	0	0	0	2	7	0.571429	0.952381	0	1	1	1	0	0	1.35178	1.07899	0.682908	0.59827	2.33763	4.9051	1.38629	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839286	0.839286	0.714286	1	0.986667	0.653333	1	3.39603	0.000941325	2.81533	0.00223797	29	16	0.566667	0.867905	3.39603	0.000941325	0	0	4.4	0	0	0	4.4	14.9425	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	1	0.285714	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.02953	3.02953	3.02953	3.04706	3.04706	3.04706	3.05407	3.05407	3.05407	7	-1.28	-1.28	0	-1.29429	0.0152952	-1.29429	0.0152952	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.28	-1.28	-1.345	-1.332	1	2	1	1	1	1	2	1	1	1	0	0.0142288	1	7	7	7	1	0	0	0	0	0	2.5	5.75	0.428571	2	0	0	0.142857	0	0.571429	0.285714	0	0	0	0	1	1	7	7
_47214682799	1	0	0	0	2.30259	0	0	0	0	0	0	2	8	1	0.285714	1	2	0	0	1	0	2.07944	1.90615	0.37677	1.49418	3.91901	6.43278	1.94591	0.125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0685911	0.0685911	0	0.423729	0.0622179	0.0622179	0	2.69589	1.67541	1.51036	4.44522	104	90	0.866667	0.679229	5.48203	0.199541	3.55535	0	4.4	0	0	0	4.4	24.1209	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.125	1	0	0	0	0.0142857	0	1	1	1	1	0.00152439	0.00304878	0.00152439	0.00304878	0.125	0.125	0.25	0.125	0.270571	0.541141	0.270571	0.541141	0.666667	1	2.42397	2.99179	2.70081	2.5516	2.5516	2.5516	2.67036	2.76872	2.73545	8	-0.6	-0.6	0	-0.48	0.3488	-0.342857	0.23139	-1.44	0	0	0.875	0.125	0	0	0.857143	0.142857	0	0	1	0	0	-0.32	-0.693333	-0.67	-0.656	3	4	4	4	3	3	4	4	4	4	0	0.0124502	0.875	8	7	8	1.14286	0	0	0	0	0	2.5	5.75	0.875	2	0	0	0.375	0.25	0.25	0.125	0	0	0	0	0.066412	1	8	8
_47215081244	1	2.07944	0.693147	1.38629	5.33272	1	0	1	1	0	0	7	2	0	0	0	1	1	1	0	0	0.693147	0.693147	0.693147	0.693147	5.42748	19.5299	2.30259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0325203	0.0325203	0	2.65906	0.0606588	2.61555	0.0947509	16	16	1	0.98811	2.83321	0	5.09375	0	4.4	0	0	0	4.4	12.4661	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.166667	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0	0	0	0	1	1	6.36215	6.36215	6.36215	4.43108	4.43108	4.43108	4.43108	4.43108	4.43108	2	-1.48	-1.48	0	-1.29	0.0722	-1.48	0	-1.1	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.29	-1.86	-2.145	-2.316	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	2	1	2	2	0	0	0	0	0	2.5	5.75	0.5	5	0	0	0	0	0	1	0	0	0	0	0.990428	1	2	2
_47215326755	1	2.30259	0	2.30259	7.18841	1	1	1	0	1	0	2	3	0	0	0	2	0	0	1	0	0.636514	0.636514	0.636514	0.636514	5.92463	5.83447	7.3192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0656566	0.0656566	0	0.19697	0.112142	0.0849802	0	2.97714	8.10585	2.83753	7.50706	290	236	0.814433	0.964896	7.44015	0	4.78134	0.00789876	4.4	0	0	1	3.72	27.6773	1	4.4	0.166667	0.166667	1.24002	0	0	0	0.166667	1.24002	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0017616	0	0.0017616	0	0	0	0	0	0.754311	0	0.754311	1	1	2.19943	3.39197	2.75347	2.62209	2.62209	2.62209	2.62209	3.01961	2.80677	3	-1.44	-1.44	0	-1.20667	0.0849333	-1.44	0	-1.09	0.0882	0	1	0	0	0	1	0	0	0	1	0	0	-1.16	-1.20667	-1.655	-1.924	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	3	1	3	3	0	0	0	0	0	2.5	5.75	0.666667	2	0	0	0.333333	0.333333	0	0.333333	0	0	0	0	1	1	3	3
_47216820052	1	0	1.38629	-1.38629	3.2581	1	0	0	0	0	0	5	10	0.5	2.5	0	1	0	0	0	0	2.16396	1.60944	0.639032	1.60944	7.2491	10.3596	12.8368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.47333	1.44	1	0	0	0	0	0	0	1	1	0	0	0	0	4.4	0	0	0	4.4	0	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	-0.56	-0.56	0	-0.478	0.00324	-0.478	0.00324	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.56	-0.56	-0.53	-0.512	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.1	5	0	0	0	0	0	1	0	0	0	0	1	1	10	10
_47217947415	1	2.63906	0	2.63906	7.00851	0	1	1	1	0	0	5	10	0.3	0.455556	0	1	1	1	0	0	1.973	0.325083	0.325083	0.940448	8.45017	5.44303	9.59879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.446777	0.446777	0.4	1	0.0154321	0	1	3.35773	2.87821	2.88533	4.43805	114	100	0.878261	0.891594	5.70675	0.158177	4.21144	1.81773	4.12	0	0	0	4.176	23.8314	3.84	4.4	0.5	0	0	0	0	0	0	0	0.2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.97051	3.25312	3.79746	2.92267	2.92267	2.92267	3.15714	3.36726	3.80273	10	0.6	0.6	0	-0.25	0.772289	-0.06	0.785943	-1.01	0.005	0	0.5	0.5	0	0	0.375	0.625	0	0	1	0	0	0.6	0.6	0.6	0.58	1	2	1	1	1	1	2	1	1	1	0	0.00996016	0.8	10	8	9	1.125	0	0	0	0	0	2.5	5.75	0.2	5	0	0	0	0	0	1	0	0	0	0	1	1	10	10
_47218090138	1	0	0	0	2.56495	0	0	0	0	0	0	2	1	2	0	2	2	0	0	1	0	0	0	0	0	2.19722	0	2.19722	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.743	0	5.54908	0	311	256	0.823718	0.97124	7.932	0	0	0	5.255	0	0	1	4.4	34.9008	4.4	6.11	0.166667	0.166667	1.322	0	0	0	0.166667	1.322	1	1	1	0	1	0	0	0	0.0285714	0	0	1	0	1	0	0.000359066	0	0.000359066	0	0.333333	0	0.333333	0	0.148302	0	0.148302	1	1	2.34179	2.61536	2.57718	2.34179	2.34179	2.34179	2.34179	2.61536	2.57718	1	0.4	0.4	0	0.4	0	0.4	0	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	-1.3	-1.86667	-2.15	-2.32	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	5	0	0	0	0	0	1	0	0	0	0	1	1	1	1
_47220723914	1	0	0	0	0.693147	1	0	0	0	0	0	5	1	0	0	0	2	2	2	0	0	0	0	0	0	7.62803	0	7.62803	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68888	0	3.49651	0	39	32	0.825	0.958973	5.8522	0	0	0	4.4	0	0	1	4.4	25.7497	4.4	4.4	0	0.166667	0.975367	0	0	0	0.166667	0.975367	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0.00287356	0	0.00287356	0	0	0	0	0	0.213271	0	0.213271	1	1	3.27028	3.5657	3.36367	3.27028	3.27028	3.27028	3.27028	3.5657	3.36367	1	0.22	0.22	0	0.22	0	0.22	0	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	-1.39	-1.92667	-2.195	-2.356	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	5	0	0	0	0	0	1	0	0	0	0	1	1	1	1
_47221817397	1	0	2.19722	-2.19722	3.29584	0	0	0	0	0	0	6	10	2.3	8.9	5	1	3	1	0	0	0.897946	0.610864	0.610864	0.897946	2.85621	7.17769	1.79176	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.8	0.1	0	0.32906	0.32906	0	2.96625	1.08625	2.89699	1.03612	0	0	1	0.982536	6.13988	0	3.29584	0	4.4	0	0	1	4.4	27.0155	4.4	4.4	0	0.1	0.613988	0	0	0	0.1	0.613988	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.32318	2.32318	2.32318	2.34282	2.68473	2.23656	10	1.22	1.22	0	0.05	0.169	1.22	0	-0.08	0	0	0.9	0.1	0	0	0	1	0	0	1	0	0	0.57	0.353333	0.245	0.18	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.1	10	1	3	3	0	0	0	0	0	2.5	5.75	0.2	5	0	0	0	0	0	1	0	0	0	0	1	1	10	10
_47222657801	1	0	0	0	1.09861	0	0	0	0	0	0	2	10	1.5	0.277778	1	2	0	0	1	0	1.83437	1.83437	1.47081	1.27985	6.54981	6.24695	4.26268	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5241	0.5241	0	0.269231	1.08807	1.08807	0	3.63551	0.809296	3.36745	1.14859	90	64	0.714286	0.942172	5.64545	0	4.32204	0.328672	4.4	0	0	1	4.4	24.84	4.4	5.52	0.3	0.1	0.564545	0	0	0	0.1	0.564545	0.666667	1	1	0	1	0	0	0	0.0363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431452	0	0.431452	1	1	2.64612	3.02433	3.0534	2.51327	2.51327	2.51327	2.76037	2.89432	2.83808	10	-0.1	-0.1	0	-0.128	0.137796	-0.1	0	-0.131111	0.154911	0	0.7	0.3	0	0	1	0	0	0	0.666667	0.333333	0	-0.35	-0.106667	-0.205	-0.188	2	9	9	3	3	3	9	9	5	5	0	0.00996016	0.1	10	1	7	7	0	0	0	0	0	2.5	5.75	0.2	4	0	0	0	0	0.9	0.1	0	0	0	0	0.00560185	1	10	10
_47176031229	1	1.94591	0.693147	1.25276	5.86647	1	1	1	0	1	0	7	10	2	2	2	0	1	1	0	0	1.0889	1.0889	0.950271	0.940448	5.12385	1.4913	7.55381	0.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0557914	0.0746989	0	0.0909091	0.616667	0.616667	0	2.37079	1.95991	2.20668	1.76702	66	48	0.731343	0.951314	6.45352	0.037568	2.80369	0.33073	4.4	0	0	1	4.4	28.3955	4.4	4.4	0	0.3	1.93606	0	0	0	0.3	1.93606	1	1	1	0.1	1	0	0	0	0	0	0	0	0	0	0	0.0027137	0	0.00407056	0	0.9	0	0.9	0	0.593332	0	0.889998	1	0.666667	2.66971	3.12085	2.37666	2.88267	2.88267	2.88267	3.36649	3.48287	3.33255	10	0.22	0.22	0	-0.734	0.11956	-0.486667	0.374533	-0.84	0.0108	0	0.9	0.1	0	0	0.666667	0.333333	0	0	1	0	0	-0.29	-0.46	-0.555	-0.64	1	2	2	2	2	1	2	2	2	2	0	0.00996016	0.3	10	3	4	1.33333	0	0	0	0	0	2.5	5.75	0.2	5	0	0	0	0	0	1	0	0	0	0	1	1	10	10
_47178269852	1	3.93183	6.47851	-2.54668	7.08003	0	1	1	1	0	0	12	3	8	48	0	1	3	1	0	0	0.636514	0.636514	0.636514	0.636514	6.90222	26.4697	12.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.082483	0.0416667	0.25	0.924196	2.56242	0.536479	0.86343	15	4	0.3125	0.798504	5.61537	0.156201	0	0	4.4	0	0	1	4.4	24.7076	4.4	4.4	0	0.5	2.80769	0	0	0	0.5	2.80769	1	1	1	0.166667	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	3	-0.28	-0.28	0	-0.993333	0.410533	-0.993333	0.410533	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.9	-0.993333	-1.495	-1.796	1	1	1	1	1	1	1	1	1	1	0	0	0.5	3	3	3	1	0	0	0	0	0	2.5	5.75	0.666667	4	0.666667	0	0	0	0.333333	0	0	0	0	0	1	1	3	3
_47179107501	1	0	0	0	1.94591	0	0	0	0	0	0	1	5	0.8	0.2	1	2	0	0	1	0	1.60944	0.673012	0.673012	1.33218	5.70298	12.9206	3.52636	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.646154	0.646154	0.6	1	0.423214	0.423214	0.8	5.00793	7.94746e-05	3.01472	0.0246961	148	18	0.127517	0.668236	6.16753	0.0339892	0	0	4.4	0	0	0	4.4	27.1371	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.29933	3.29933	3.29933	3.18308	3.18308	3.18308	3.18308	3.23041	3.18229	5	-1.04	-1.04	0	-1.144	0.03648	-1.144	0.03648	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.04	-1.04	-1.06	-1.144	1	5	5	1	1	1	5	5	1	1	0	0	0.833333	5	5	5	1	0	0	0	0	0	2.5	5.75	0.6	5	0.8	0	0	0	0	0.2	0	0	0	0	1	1	5	5
_47180825551	1	1.94591	0	1.94591	4.20469	1	0	1	1	0	2	7	10	0	0	0	2	2	2	0	0	2.30259	0.801819	0.801819	1.60944	6.17982	13.314	0.693147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	1	0	0	1	3.17805	0	2.70805	0	23	14	0.625	0.887507	3.28424	0.000935784	0	0	4.4	0	0	0	4.4	14.4507	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.77183	3.77183	3.77183	3.77183	3.77183	3.77183	3.77183	3.77183	3.77183	10	-0.98	-0.98	0	-0.976	7.11111e-05	-0.976	7.11111e-05	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.98	-0.98	-0.98	-0.98	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.1	1	0	1	0	0	0	0	0	0	0	0	1	1	10	10
