instance	true	probability	assigned	uid	uname	forum	title	content	UserInfo_FollowCount	UserInfo_FollowedCount	UserInfo_FollowFollowedRatio	UserInfo_RegTime	UserInfo_HasMobile	UserInfo_HasBirth	UserInfo_HasSex	UserInfo_IsMale	UserInfo_IsFemale	UserInfo_IsGroupOwner	UserInfo_MaxLevel	UserInfo_FourmNum	UserInfo_LevelMean	UserInfo_LevelVar	UserInfo_NowLevel	UserInfo_UnamePattern0	UserInfo_UnamePattern1	UserInfo_UnamePattern2	UserInfo_UnameIsEnNum	UserInfo_IsQQName	ForumInfo_ForumInfo	ForumInfo_Level2Info	ForumInfo_Level1Info	ForumInfo_RankInfo	ForumInfo_RankMean	ForumInfo_RankVar	ForumInfo_NowRank	ForumInfo_FormTitleMatchRatio	ForumInfo_Level1Name0	ForumInfo_Level1Name1	ForumInfo_Level1Name2	ForumInfo_Level1Name3	ForumInfo_Level1Name4	ForumInfo_Level1Name5	ForumInfo_Level1Name6	ForumInfo_Level1Name7	ForumInfo_Level1Name8	ForumInfo_Level1Name9	ForumInfo_Level1Name10	ForumInfo_Level1Name11	ForumInfo_Level1Name12	ForumInfo_Level1Name13	ForumInfo_Level1Name14	ForumInfo_Level1Name15	ForumInfo_Level1Name16	ForumInfo_Level1Name17	ForumInfo_Level1Name18	ForumInfo_Level1Name19	ForumInfo_Level1Name20	ForumInfo_Level1Name21	ForumInfo_Level1Name22	ForumInfo_Level1Name23	ForumInfo_Level1Name24	ForumInfo_Level1Name25	ForumInfo_Level1Name26	ForumInfo_Level1Name27	ForumInfo_Level1Name28	ContentSim_AvgSimByThread1	ContentSim_AvgSimByForum	ContentSim_AvgSimByThread2	ContentSim_Top2ContentsSim	TitleSim_AvgSimByThread	TitleSim_AvgSimByForum	TitleSim_Top2TitleSim	RepeatString_TextLengthMean	RepeatString_TextLengthVar	RepeatString_TextCnLengthMean	RepeatString_TextCnLengthVar	RepeatString_NowLength	RepeatString_NowCnLength	RepeatString_NowCnRatio	RepeatString_CnRatio	RepeatString_ThreadTextLengthMean	RepeatString_ThreadTextLengthVar	RepeatString_ReplyTextLengthMean	RepeatString_ReplyTextLengthVar	UrlWeight_NowUrlScore	UrlWeight_NowHasVideo	UrlWeight_NowHasEmail	UrlWeight_NowHasPic	UrlWeight_UrlScoreAvg	UrlWeight_UrlScoreAvgMultTextLength	UrlWeight_UrlScoreMin	UrlWeight_UrlScoreMax	UrlWeight_UrlRatio	UrlWeight_PicRatio	UrlWeight_PicRatioMultTextLength	UrlWeight_EmailRatio	UrlWeight_VideoRatio	UrlWeight_VideoRatioMultTextLength	UrlWeight_AnyRatio	UrlWeight_AnyRatioMultTextLength	UrlWeight_UniqueUrlRatio	UrlWeight_UniquePicRatio	UrlWeight_UniqueVideoRatio	NumberWeight_NumRatio	NumberWeight_UniqueNumRatio	NumberWeight_DeformNumRatio	UnusualChar_	UnusualCn_UnusualCnPostsRatio	UnusualCn_UnusualCnRatio	DictMatch_WhiteTitleRatio	DictMatch_NowBlackTitleCount	DictMatch_NowGrayTitleCount	DictMatch_NowBlackTitleCount2	DictMatch_NowGrayTitleCount2	DictMatch_NowBlackContentCount	DictMatch_NowGrayContentCount	DictMatch_NowBlackContentCount2	DictMatch_NowGrayContentCount2	DictMatch_BlackTitleRatio	DictMatch_GrayTitleRatio	DictMatch_BlackTitleRatio2	DictMatch_GrayTitleRatio2	DictMatch_BlackContentPerPost	DictMatch_GrayContentPerPost	DictMatch_BlackContentPerPost2	DictMatch_GrayContentPerPost2	DictMatch_TitleModifyRatio	DictMatch_ContentModifyRatio	LanguageModel_NowLmScore	LanguageModel_NowFirstLmScore	LanguageModel_NowLastLmScore	LanguageModel_LmScoreAvg	LanguageModel_FirstLmScoreAvg	LanguageModel_LastLmScoreAvg	LanguageModel_BadLmScoreAvg	LanguageModel_BadFirstLmScoreAvg	LanguageModel_BadLastLmScoreAvg	Trate_TrateNum	Trate_NowTrateScore	Trate_NowThreadTrateScore	Trate_NowReplyTrateScore	Trate_TrateMean	Trate_TrateVar	Trate_ThreadTrateMean	Trate_ThreadTrateVar	Trate_ReplyTrateMean	Trate_ReplyTrateVar	Trate_Bukets0	Trate_Bukets1	Trate_Bukets2	Trate_Bukets3	Trate_TBukets0	Trate_TBukets1	Trate_TBukets2	Trate_TBukets3	Trate_PBukets0	Trate_PBukets1	Trate_PBukets2	Trate_PBukets3	Trate_TrateMean2	Trate_TrateMean3	Trate_TrateMean4	Trate_TrateMean5	LTrate_TrateNum	LTrate_NowTrateScore	LTrate_NowThreadTrateScore	LTrate_NowReplyTrateScore	LTrate_TrateMean	LTrate_TrateVar	LTrate_ThreadTrateMean	LTrate_ThreadTrateVar	LTrate_ReplyTrateMean	LTrate_ReplyTrateVar	LTrate_Bukets0	LTrate_Bukets1	LTrate_Bukets2	LTrate_Bukets3	LTrate_TBukets0	LTrate_TBukets1	LTrate_TBukets2	LTrate_TBukets3	LTrate_PBukets0	LTrate_PBukets1	LTrate_PBukets2	LTrate_PBukets3	LTrate_TrateMean2	LTrate_TrateMean3	LTrate_TrateMean4	LTrate_TrateMean5	LTrate2_TrateNum	LTrate2_NowTrateScore	LTrate2_NowThreadTrateScore	LTrate2_NowReplyTrateScore	LTrate2_TrateMean	LTrate2_TrateVar	LTrate2_ThreadTrateMean	LTrate2_ThreadTrateVar	LTrate2_ReplyTrateMean	LTrate2_ReplyTrateVar	LTrate2_Bukets0	LTrate2_Bukets1	LTrate2_Bukets2	LTrate2_Bukets3	LTrate2_TBukets0	LTrate2_TBukets1	LTrate2_TBukets2	LTrate2_TBukets3	LTrate2_PBukets0	LTrate2_PBukets1	LTrate2_PBukets2	LTrate2_PBukets3	LTrate2_TrateMean2	LTrate2_TrateMean3	LTrate2_TrateMean4	LTrate2_TrateMean5	IPInfo_RecentLocs	IPInfo_RecentIps	IPInfo_RecentIpPrefix3	IPInfo_RecentIpPrefix2	IPInfo_RecentIpPrefix1	IPInfo_LocChanges	IPInfo_IpChanges	IPInfo_IpPrefix3Changes	IPInfo_IpPrefix2Changes	IPInfo_IpPrefix1Changes	IPInfo_ForeignIpRatio	MultiReplyTo_MultiReplyTo0	PostReplyRate_ThreadRatio	PostReplyRate_PostsNum	PostReplyRate_ThreadNum	PostReplyRate_UniqeThreadNum	PostReplyRate_UniqeThreadRatio	Time_TimeSpan0	Time_TimeSpan1	Time_TimeSpan2	Time_TimeSpan3	Time_TimeSpan4	Time_TimeSpanAvg	Time_TimeSpanVar	Time_HoursCovered	Time_NowTimeBin	Time_Bins0	Time_Bins1	Time_Bins2	Time_Bins3	Time_Bins4	Time_Bins5	DH_DH0	DH_DH1	DH_DH2	DH_DH3	DH_DH4	Sundry_PostType	Sundry_HistorySize	Sundry_PostsNumLast_1440_Minutes
47493715915	0	0.990742	1	930204997	单身没原因	潼南	高清无码人兽	想看吗<img class="BDE_Smiley" width="30" height="30" changedsize="false" src="http://static.tieba.ba	2.19722	4.51086	-2.31363	5.30827	0	0	1	1	0	2	10	6	0	0	0	1	1	1	0	0	0	0	0	0	2.89037	2.36658e-31	2.89037	0.333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0774226	0.0774226	0	0.0666667	0.17366	0	0	2.68849	0.580951	2.62481	0.507398	6	6	1	0.982736	5.72031	0	5.46892	0.216473	4.4	0	0	0	4.4	25.1694	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.166667	0	0.166667	0	0	0	0	1	1	2.89789	2.89789	2.89789	2.66816	2.66816	2.66816	2.72581	2.72581	2.72581	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.14	-1.14	0	-1.39	0.06092	-1.14	0	-1.44	0.0574	0	1	0	0	0	1	0	0	0	1	0	0	-1.16	-1.26667	-1.3	-1.404	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	5	5	0	0	0	0	0	2.5	5.75	0.166667	2	0	0	1	0	0	0	0	0	0	0	1	1	6	6
47505398001	0	0.987793	1	627503476	享尔l弓虽	吕梁学院	全吕院通缉一元硬币	我去，硬币都去哪儿了，连续好几天去楼管室换硬币，一直换不到，大小超市也都没有，求好心人给换几个呐，	4.00733	3.49651	0.510826	6.54822	1	1	1	1	0	2	11	1	0	0	0	1	2	1	0	0	0	0	0	0	7.53796	0	7.53796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59512	0	4.46591	0	98	86	0.878788	0.976906	4.59512	0	0	0	4.4	0	0	0	4.4	20.2185	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.43315	2.59489	2.80181	2.43315	2.43315	2.43315	2.43315	2.59489	2.80181	1	0.1	0.1	0	0.1	0	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	1	-1.74	-1.74	0	-1.74	0	-1.74	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.37	-2.58	-2.685	-2.748	1	-0.58	-0.58	0	-0.58	0	-0.58	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.79	-2.19333	-2.395	-2.516	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	4	0	0	0	0	1	0	0	0	0	0	1	1	1	1
47515518785	0	0.998642	1	1068016110	最爱种蘑菇	班德尔城	有没有精通剑姬和薇恩的大神，求你们教教我	觉得这两个英雄爆发太高了，觉得别人玩也很厉害，看过许多视频也学不会，求大神教教我，平时上班玩的时间不	0.693147	0	0.693147	3.71357	1	0	0	0	0	0	7	6	6.66667	0.666667	5	1	1	1	0	0	0.450561	0.450561	0	0.450561	4.30271	5.25002	8.97979	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119732	0.119732	0	0.186441	0.192359	0.0530303	0	3.39364	0.565061	3.31435	0.554505	120	110	0.917355	0.981953	4.79579	0	4.17988	1.97991	4.4	0	0	0	4.4	21.1015	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0277778	0	0	0	0	0	0	0.00826446	0	0.00826446	0	0	0	0	0	0.227602	0	0.227602	1	1	1.99922	2.57847	2.35927	2.9163	2.9163	2.9163	3.09971	3.09877	3.22419	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.94	-1.94	0	-1.62	0.04368	-1.94	0	-1.556	0.02388	0	1	0	0	0	1	0	0	0	1	0	0	-1.7	-1.67333	-1.615	-1.584	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	5	5	0	0	0	0	0	2.5	5.75	0.333333	4	0	0	0	0	0.666667	0.333333	0	0	0	0	1	1	6	6
47521879165	0	0.998259	1	851269694	LifeForever华	景德镇陶瓷学院	亲们机会来了    想考教师资格证的要把握机会哦	3.19（周三晚七点）陶院新区科阶08华图教育举行大型的教师资格证及国编备考公益讲座，欢迎各位前来！到场的	0	0	0	5.826	1	0	1	1	0	0	7	1	7	0	7	2	1	1	0	0	0	0	0	0	7.50219	0	7.50219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05625	0	4.90527	0	156	134	0.859873	0.975072	5.05625	0	0	0	4.4	0	0	0	4.4	22.2475	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.016129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.53755	3.44941	3.04086	2.53755	2.53755	2.53755	2.53755	3.44941	3.04086	1	0.1	0.1	0	0.1	0	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	1	-1.14	-1.14	0	-1.14	0	-1.14	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.07	-2.38	-2.535	-2.628	1	-0.58	-0.58	0	-0.58	0	-0.58	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.79	-2.19333	-2.395	-2.516	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	5	0	0	0	0	0	1	0	0	0	0	1	1	1	1
47484031807	0	0.998827	1	499149686	青春o2gD	ipad4	我的ipad4，系统7.1，不知道为什么app更新软件总	我的ipad4，系统7.1，不知道为什么app更新软件总是等待中。	0	0.693147	-0.693147	6.76041	0	0	1	1	0	0	0	6	0	0	0	1	0	2	0	0	1.79176	1.79176	1.79176	1.56071	5.04849	3.85156	6.56103	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.152587	0.152587	0	0.285714	0.261748	0.261748	0.259259	3.62025	0.475355	3.38593	0.450565	55	38	0.696429	0.949284	3.5582	0.436467	3.65127	0.64292	4.4	0	0	0	4.4	15.6561	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0470588	0	0	1	0	1	0	0.0178571	0	0.0178571	0.166667	0.5	0.166667	0.5	0	0.216439	0	0.216439	1	1	2.05813	1.85867	2.77134	2.4776	2.4776	2.4776	2.56149	2.65892	2.7597	6	0.1	0.1	0	0.0833333	0.000666667	0.075	0.00125	0.0875	0.000625	1	0	0	0	1	0	0	0	1	0	0	0	0.075	0.0833333	0.0875	0.09	6	-2.06	-2.06	0	-1.43333	0.221867	-1.57	0.4802	-1.365	0.191033	0	1	0	0	0	1	0	0	0	1	0	0	-1.57	-1.29333	-1.4	-1.4	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	6	2	6	3	0	0	0	0	0	2.5	5.75	0.666667	0	0.5	0.5	0	0	0	0	0	0	0	0	1	1	6	6
47508214159	0	0.980315	1	452353778	540168896	夹江	眼熟我吧@	贴吧没朋友，有人把我当朋友啵？<img class="BDE_Image" width="560" height="746" changedsize="true" src	3.63759	4.06044	-0.422857	6.84162	1	1	1	1	0	0	9	6	1.33333	10.6667	8	0	0	0	0	0	0.450561	0.450561	0.450561	0.450561	3.66029	0.442404	2.30259	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0974673	0.0974673	0	0	0.047619	0	0	2.17728	2.94386	2.10063	2.72598	30	26	0.870968	0.975874	5.34215	0.000732763	4.06372	1.51926	4.4	0	0	0	4.4	23.5055	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0606061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.35954	2.32021	2.54327	2.69125	2.69125	2.69125	2.75759	2.87231	2.7814	6	0.1	0.1	0	0.0916667	0.000416667	0.075	0.00125	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.0875	0.09	6	-1.36	-1.36	0	-1.31667	0.0327067	-1.29	0.0098	-1.33	0.0505333	0	1	0	0	0	1	0	0	0	1	0	0	-1.25	-1.21333	-1.215	-1.264	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	6	2	3	1.5	0	0	0	0	0	2.5	5.75	0.333333	4	0	0	0	0	1	0	0	0	0	0	1	1	6	6
47492128381	0	0.998082	1	917404849	钱塘绿城	浙江绿城	建议踢恒大的时候，该铲就铲， 赢我们可以 但要付出代价	绿城的球员要让他们知道 要赢我们 是要付出带价的	0	3.66356	-3.66356	5.39363	0	1	1	0	1	0	7	6	2.33333	13.0667	7	1	1	1	0	0	0.636514	0	0	0.636514	1.84839	0.128121	1.38629	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249375	0.249375	0	0.346154	0.315524	0.161081	0	3.73394	0.733728	3.69449	0.675988	44	44	1	0.991667	4.9616	2.47064	3.94441	2.43975	4.4	0	0	0	4.4	21.831	4.4	4.4	0	0.166667	0.826933	0	0	0	0.166667	0.826933	1	1	1	0	1	0	0	0	0.0272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.36264	2.59054	2.8696	2.66206	2.66206	2.66206	2.72195	3.02017	3.10469	6	0.1	0.1	0	0.101833	0.000428567	0.0905	0.0001805	0.1075	0.000525667	1	0	0	0	1	0	0	0	1	0	0	0	0.0945	0.0963333	0.09725	0.106	6	-1.8	-1.8	0	-1.49333	0.0303467	-1.64	0.0512	-1.42	0.012	0	1	0	0	0	1	0	0	0	1	0	0	-1.65	-1.52	-1.5	-1.496	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0.0166003	0.333333	6	2	6	3	0	0	0	0	0	2.5	5.75	0.333333	1	0	0.5	0.5	0	0	0	0	0	0	0	1	1	6	6
47498609926	0	1	1	938625260	zz丨Dreams	昆明	回复：我叫苦菜，求交友，求关爱，求联系，	来人上照	0	0	0	5.25227	0	1	1	1	0	1	8	6	3	0	3	2	1	2	0	0	0	0	0	0	0.693147	0	0.693147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0466507	0.0466507	0	0.235294	0.0238095	0	0	1.34583	2.2513	1.26889	1.96688	8	8	1	0.967202	4.17734	1.8373	4.33187	2.02521	4.4	0	0	0	4.4	19.0602	4.4	4.4	0	0.5	2.16594	0	0	0	0.5	2.16594	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0	0.426289	0	0.426289	1	1	3.5366	3.5366	3.5366	2.71672	2.71672	2.71672	2.80123	2.80123	2.80123	6	0.1	0	0.1	0.095	0.00015	0.085	0.00045	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.085	0.09	0.0925	0.094	6	-1.18	0	-1.18	-1.21667	0.00262667	-1.26	0.0072	-1.195	0.0001	0	1	0	0	0	1	0	0	0	1	0	0	-1.25	-1.23333	-1.225	-1.22	6	-0.58	0	-0.58	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	6	2	2	1	0	0	0	0	0	2.5	5.75	0.166667	3	0	0	0	1	0	0	0	0	0	0	1	0	6	6
47509749972	0	0.994735	1	104373590	xmxftxdl	天津理工大学	这科学技术史。。	老师居然还管玩手机<img class="BDE_Smiley" width="30" height="30" changedsize="false" src="http://sta	3.49651	3.13549	0.361013	7.54539	0	1	1	1	0	1	8	3	8	0	8	2	2	2	0	0	0	0	0	0	6.61874	0	6.61874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.182182	0.182182	0	0.222222	0.0578704	0	0	3.73325	0.035819	3.61719	0.0347512	36	30	0.837838	0.97548	5.22575	0	3.81329	0.0617402	4.4	0	0	0	4.4	22.9933	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0238095	0	0	0	0	0	0	0.00537634	0	0.00537634	0	0	0	0	0	0.211271	0	0.211271	1	1	2.33183	2.71539	2.64129	2.3996	2.3996	2.3996	2.3996	2.61835	2.6735	3	0.1	0.1	0	0.1	2.88889e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	3	-1.78	-1.78	0	-1.5	0.0912	-1.78	0	-1.36	0.0648	0	1	0	0	0	1	0	0	0	1	0	0	-1.66	-1.5	-1.875	-2.1	3	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-1.185	-1.548	1	2	1	1	1	1	2	1	1	1	0	0	0.166667	3	1	3	3	0	0	0	0	0	2.5	5.75	0.666667	5	0	0	0	0	0.666667	0.333333	0	0	0	0	1	1	3	3
47496271750	0	0.994982	1	1110041480	一个人的歌ac	南充	大家为一名初中生募款	南充九中初二三班学生唐璐琪寒假时在南充检查出患病，可是查不出病因，后转院到成都华西第二人民医院进行检	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	2	2	0	0	1.0114	0.450561	0.450561	1.0114	5.43498	1.29528	3.93183	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285978	0.285978	0	0.380952	0.178228	0.0772754	0	4.27775	1.59106	4.15621	1.61966	606	556	0.917628	0.976972	6.4151	0	3.85159	0.626756	4.4	0	0	0	4.4	28.2264	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.49284	2.97229	2.43516	2.47959	2.47959	2.47959	2.53277	2.94246	2.72196	6	0.1	0.1	0	0.0781667	0.000620167	0.1	0	0.0738	0.0006322	1	0	0	0	1	0	0	0	1	0	0	0	0.0845	0.073	0.06725	0.0738	6	-2.1	-2.1	0	-1.68667	0.101387	-2.1	0	-1.604	0.07548	0	1	0	0	0	1	0	0	0	1	0	0	-1.9	-1.90667	-1.87	-1.772	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	5	5	0	0	0	0	0	2.5	5.75	0.5	4	0	0	0.333333	0.166667	0.5	0	0	0	0	0	1	1	6	6
47493037163	0	0.999192	1	1099503536	谢谢侬996	山东万杰医学院	中午竟然播的Applogise...往事不堪回首	中午竟然播的Applogise...往事不堪回首	1.09861	0	1.09861	1.94591	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	9.60157	0	9.60157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61092	0	3.21888	0	36	24	0.675676	0.914975	3.61092	0	0	0	4.4	0	0	0	4.4	15.888	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.55414	2.73522	2.69204	2.55414	2.55414	2.55414	2.55414	2.73522	2.69204	1	0.1	0.1	0	0.1	0	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	1	-1.24	-1.24	0	-1.24	0	-1.24	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.12	-2.41333	-2.56	-2.648	1	-0.58	-0.58	0	-0.58	0	-0.58	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.79	-2.19333	-2.395	-2.516	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	2	0	0	1	0	0	0	0	0	0	0	1	1	1	1
47491581194	0	0.994851	1	499318621	凝帝系列998yMg	现货白银	社保卡要多久才能办好	新来贵吧，求解	4.92725	0	4.92725	6.76041	0	0	1	1	0	0	0	6	0	0	0	1	0	2	0	0	1.79176	1.56071	1.56071	1.56071	4.97433	5.18683	5.0626	0.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211635	0.211635	0	0.133333	0.182941	0.182941	0.117647	3.87472	1.13504	3.68069	1.18735	14	12	0.866667	0.960198	3.84239	2.57346	3.90937	1.07001	4.4	0	0	0	4.4	16.9065	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0291262	0	0	0	0	0	0	0	0	0	0	0.166667	0	0.166667	0.20514	0	0.20514	0	1	1	3.30457	3.30457	3.30457	2.60451	2.60451	2.60451	2.71068	2.88766	2.87555	6	0.1	0.1	0	0.079	0.000606	0.087	0.000338	0.075	0.000833333	1	0	0	0	1	0	0	0	1	0	0	0	0.087	0.0913333	0.081	0.0848	6	-1.28	-1.28	0	-1.47667	0.171267	-1.32	0.0032	-1.555	0.259833	0	1	0	0	0	1	0	0	0	1	0	0	-1.32	-1.26667	-1.28	-1.312	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	6	2	6	3	0	0	0	0	0	2.5	5.75	0.833333	0	0.333333	0.333333	0.333333	0	0	0	0	0	0	0	1	1	6	6
47514578363	0	0.998897	1	394840900	桌子是紫色的	笔记本	冠希归来，惊声尖叫！	这个活动很给力，小伙伴们不要错过哦！	1.38629	1.60944	-0.223144	6.90475	0	0	1	0	1	0	11	1	0	0	0	1	1	1	0	0	0	0	0	0	3.93183	0	3.93183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61092	0	3.49651	0	36	32	0.891892	0.975187	3.61092	0	0	0	4.4	0	0	0	4.4	15.888	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.15214	2.36135	2.51585	2.15214	2.15214	2.15214	2.15214	2.36135	2.51585	1	0.1	0.1	0	0.1	0	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	1	-1.76	-1.76	0	-1.76	0	-1.76	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.38	-2.58667	-2.69	-2.752	1	-0.58	-0.58	0	-0.58	0	-0.58	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.79	-2.19333	-2.395	-2.516	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	5	0	0	0	0	0	1	0	0	0	0	1	1	1	1
